Unnamed: 0,Rank,COE_score,Farm,weight_(lbs.),High_bid,Total_value,Company,Farmer/Rep.,Altitude,Country,Year,City,Region,Coffee_characteristics,Flavor,Acidity,Process,Variety,Coffee Growing Area,Farm_size,country
183,13,87.06,Miravalle (2015),,$8.10/lb,"$15,001.20","32cup (BELGIUM) // Cantata, Dutch Barista, Viva Sara, Kaffitar, 24GRAD, Balirny, Knopes, Food Service // Torr. Caffe Gourmet (ITALY)",Jaime Ernesto Riera Menendez,,El Salvador,2015,Santa Ana,Santa Ana,"Buttery, silky, velvety, round, creamy, smooth, transparent, just a great coffee with strong tropical fruit flavour, bright acidity and extremely clean","Caramel, honey, vanilla, pear, cranberry, rose, cinnamon, chocolate, sugar cane, cherry, cedar, spicy, pineapple, floral, perfume, dark chocolate, cedar, grand marnier, malt, grapefruit, mango, red currant, green apple, tobacco, spice","Citric, bright, crisp, complex, tartaric, orange, malic, lemon",Washed,,,-,El Salvador
184,14,87.03,Cerro Negro,,$8.10/lb,"$16,605.00","Wataru & Co., Ltd.",Blanca Marina Peraza de Portillo,,El Salvador,2015,Chalatenango,La Palma,"Creamy, silky, round, velvety, smooth, medium body, dry long finish with good acidity","Chocolate, cinnamon, caramel, green apple, strawberry, pine, honey, jasmine, spice, smoky, herbal, cedar, tobacco, herb, tea rose, wine, banana, berry, wine, grape, tobacco, cedar, watermelon, mango, peach, hazelnut, dried persimmon, grapefruit","Complex, structured, refined, bright, red apple, crisp, malic, tartaric, citric",Honey,Pacas,,-,El Salvador
185,15a,87.0,El Manzano,,$9.05/lb,"$20,652.10",SPC for COFFEE@WORKS,Jose Maria Lemus Aguilar,,El Salvador,2015,Chalatenango,La Palma,"Juicy, silky, creamy, smooth, round, silky sweet, light, elegant","Floral, cherry, berry, mango, jasmine, honey, blueberry, ""orange especiado"", vanilla, cinnamon, caramel, rose, currant, jasmine, green apple, apricot, orange flower, pineapple, grapefruit, plum, peach, cranberry, strawberry, lemongrass, pear","Citrus, bright, crisp, complex, refined, transparent, structured, citric, tartaric, malic, winey",Honey,Pacamara,,-,El Salvador
186,15b,87.0,La Montañita (2015),,$8.80/lb,"$18,040.00",Kyokuto Fadie Corporation,Antonio Rene Aguilar Lemus,,El Salvador,2015,Chalatenango,La Palma,"Velvety, smooth, round, buttery, creamy, big, sweet","Almond, spice, floral, almond, brown sugar, caramel, sugar cane, honey, jasmine, apple, sugar cane, mango, vanilla, apple, dark chocolate, red wine, grapefruit, orange, bergamot, cedar.","Pear, citric, clear, bright, malic, transparent, refined, tartaric, complex, winey red berry, orange",Washed,Pacamara,,-,El Salvador
187,17,86.91,Los Apeninos,,$8.11/lb,"$10,729.53","Wataru & Co., Ltd.","Cafino, S.A. de C.V.",,El Salvador,2015,Santa Ana,Santa Ana,"Silky, round, creamy smooth, buttery, refined, very sweet long finish, heavy velvet","Sugar cane, spice, perfume, floral, strawberry, jasmine, orange peel, cedar, tobacco, pineapple, dark vanilla, caramel, peach, mango, caramel, cardamon, melon, milk chocolate, prune juice","Malic, refined, structured, bright, citrus, melon, juicy, crisp, strawberry, complex",Washed,,,-,El Salvador
188,18,86.47,El Conrrodal,,$7.50/lb,"$16,372.50",M.I. COFFEE CORPORATION,Jose Armando Portillo Peraza,,El Salvador,2015,Chalatenango,La Palma,"Buttery, round, velvety, smooth, silky, juicy, heavy body","Vanilla, caramel, floral, jasmine, honey, rose, cardamon, sugar cane, dried fruit, green apple, orange, spicy, herbal, perfume, cinnamon, grapefruit, peach, passion fruit, milk chocolate, mango, plum, pineapple, carob, peppermint","Malic, citric, clear, complex, bright, transparent, tartaric, elegant, refined, structured, multi-dimensional",Honey,Pacas,,-,El Salvador
189,19,86.38,Nejapa 1 – El Recuerdo,,$8.01/lb,"$8,474.58","GSC International Co., Ltd. (KOREA) // Shanghai Borong International Trading Co., Ltd (CHINA)",Juan Carlos Gregg Meza,,El Salvador,2015,Ahuachapan,Ahuachapan,"Silky, creamy, juicy, smooth, round, buttery, viscous","Sugar cane, watermelon, honey, cedar, earl grey tea, hint of floral, jasmine, citrus, mirukuchoko, cinnamon, fresh tobacco, dark chocolate, red cherry, nutmeg, caramel, vanilla, grapefruit, raspberry, orange, cranberry, peach, mango","Crisp, tartaric, complex, structured, transparent, bright, citrus, malic, tartaric, citric",Natural,,,-,El Salvador
190,20,86.32,La Batalla 1,,$7.50/lb,"$9,180.00",Blooms Roastery & Craft Tea,Vera Pastora Magaña de Velasquez,,El Salvador,2015,Santa Ana,Metapan,"Juicy, thick, velvety, elegant, silky, round, smooth, creamy, heavy body, rich and complex","Green apple, spice, citrus, floral, honey, almond, cherry, sugar cane, caramel, dark fruit/berries, cinnamon, butter, peach, tobacco, mango, milk chocolate, lemon grass, cedar, dates, currants, blackberries, shiraz, banana, grapefruit","Bright, citric, refined, pointed, crisp, transparent, structured, malic, complex, orange",Washed,Pacamara,,-,El Salvador
191,21,86.26,Santa Josefita (2015),,$7.53/lb,"$14,939.52",Kaffebrenneriet as,Lima y Socios,,El Salvador,2015,Ahuachapan,Concepcion de Ataco,"Smooth, round, creamy, buttery, silky, velvety, rich","Almond, burnt butter, dulce caramel, spice, floral, marzepan, amaretto, tYellow, cedar, dark chocolate, sparkling wine, milk chocolate, plum, black currant, grapefruit, molasses, honey, tobacco, jasmine, brown sugar, mango, caramel, vanilla","Refined, crisp, malic, green apple, tartaric, citric, bright, grape, orange, melon, astringent, complex",Washed,,,-,El Salvador
192,22,86.0,San Luis (2015),,$7.43/lb,"$15,967.07",32cup NV,Jose Figueroa Arbizu y Cia.,,El Salvador,2015,Santa Ana,Santa Ana,"Silky, round, refined, smooth, juicy","Caramel, lemon grass, lime, cinnamon, milk chocolate, floral, mango, peach, sugar cane, dark chocolate, dulce apanelado, tobacco, orange, toast, cedar, vanilla, red wine, dry fruits, grapefruit, spice, green apple, pear, mango, cranberry, honey, lemon, nutmeg, muscatel, panella","Bright, malic, citric, tartaric, crisp, lactic, complex, refined, lemon",Washed,Bourbón,,-,El Salvador
193,23,85.97,Fatima (2015),,$7.50/lb,"$8,850.00","TASHIRO COFFEE Co.,Ltd",Carmen Duch Martinez,,El Salvador,2015,Santa Ana,San Sebastian Salitrillo,"Silky, creamy, big, smooth, round","Citrus, floral, spice, milk chocolate, caramel, almond, honey, strawberry, maple syrup, coriander seed, rose, malt, orange, red currant, mango, peach, dark chocolate, lime, mango, vanilla bean,winey, touch of spice, red grape, apple","Crisp, mango, citrus, citric, malic, clear, bright, structured, complex, pear, tartaric, refined",Washed,Bourbón,,-,El Salvador
194,24,85.91,Las Brumas Tablon La Montaña,,$8.45/lb,"$7,452.90",MOKKA SPECIALITY COFFEE,Juan Jose Ernesto Menendez Arguello,,El Salvador,2015,Sonsonate,Izalco,"Creamy, silky, smooth, buttery, sweet, round, velvety, rich body","Dried plums, natural honey, fruity, cherry, dark berry, black currant, winey, tropical fruit, vanilla, peach, citrus, lemon, mango, banana, vanilla, red wine, green apple, bitter chocolate, blueberry dark chocolate, caramel, papaya blacked, raisins, spice, cedar, rum","Citrus, bright, citric, refined, berry, complex, crisp, complex, intense, structured",Natural,Bourbón,,-,El Salvador
195,25,85.65,Buenos Aires,,$7.20/lb,"$16,192.80","Wataru & Co., Ltd.","Chicabal, S.A. de C.V.",,El Salvador,2015,Santa Ana,El Congo,"Round, silky, smooth, buttery, malty, transparent","Green tea, herbal, walnut, maple syrup, red berries, rose, caramel, cherry, marshmallow, ""dulce chocolate, almendra"", nutty, honey, fuji apple, caramel, orange, passion fruit,peach, walnut, milk chocolate, vanilla, lemon, cardamom , currants, mango, apple","Crisp, structured, balanced, malic, green apple, bright, lemon, lime, complex, lactic, citric",Washed,Bourbón,,-,El Salvador
196,26,85.41,La Dalia,,$7.40/lb,"$10,271.20",honuKATOCOFFEE Inc.,Carlos Roberto Jesus de Praga Guillen Chacon,,El Salvador,2015,Ahuachapan,Ahuachapan,"Creamy, big, smooth, smokey","Honey, chocolate, sugar cane, spice, almond, caramel, flan, floral, dark chocolate, dulcet, cinnamon, vanilla, banana, sweet tobacco, cherry, candy, smoky, tobacco, cedar, plum, yellow grapefruit, black currant, grape,peach, mango, milk chocolate, cherry, herb, lemon grass, strawberry jam","Citrus, structured, bright, complex, malic, crisp",Washed,Pacamara,,-,El Salvador
197,27,85.24,Shangrila (2015),,$7.40/lb,"$7,992.00",Latorre & Dutch Coffee Traders,Juan Carlos Gregg Meza,,El Salvador,2015,Ahuachapan,Ahuachapan,"Smooth, round, silky, creamy, astringent, got better as it cooled","Green apple, dry fruits, ""chocolate Almeida bajo"", orange, floral, whisky, caramel, honey, cinnamon, cranberry, molasses, apple, mango, peach, dry fruits, grapefruit, black currant, cherry, pear, cedar, milk chocolate, dark chocolate, wine, vanilla, sugar cane, lemon","Grape, malic, soft refreshing lemon, bright, citric, lactic, crisp, tartaric, complex, structured",Natural,Bourbón,,-,El Salvador
198,1a,91.28,SANTA ROSA 2017,,$95.70/lb,"$31,643.20","Maruyama Coffee, Toa Coffee, Pon Pon Coffee",J. RAUL RIVERA S.A. DE C.V.,1550,El Salvador,2017,CHALATENANGO,SAN IGNACIO,"Smooth, sticky mouth, flower and citrus.","Butter, brown sugar, caramel, honey, sugar cane, red apple.","Crispy, orange, refreshing, grapefruit.",Honey,PACAMARA,30.0,800,El Salvador
199,1b,91.28,SANTA ROSA 2017,,$95.50/lb,"$35,750.42","Maruyama Coffee, Mesh Coffee (Korea), Sarutahiko Coffee, Saza Coffee, Difference Coffee Co (U.K.)",J. RAUL RIVERA S.A. DE C.V.,1550,El Salvador,2017,CHALATENANGO,SAN IGNACIO,"Smooth, sticky mouth, flower and citrus.","Butter, brown sugar, caramel, honey, sugar cane, red apple.","Crispy, orange, refreshing, grapefruit.",Honey,PACAMARA,30.0,800,El Salvador
200,2a,90.0,AUSOL 2017,,$26.90/lb,"$10,674.73",Meeleviljad OÜ,MARIA ELENA AVILA DE MUYSHONDT,1400,El Salvador,2017,SONSONATE,JUAYUA,Silky mouth feel.,"Honey, papaya, caramel, sugar cane, almonds, milk chocolate, raisin fig, mango.","Complex, crisp, grape, mandarin orange, structured, juicy.",Natural,PACAMARA,,-,El Salvador
201,2b,90.0,AUSOL 2017,,$22.11/lb,"$9,334.18",June’s Garden Coffee,MARIA ELENA AVILA DE MUYSHONDT,1400,El Salvador,2017,SONSONATE,JUAYUA,"Smooth, sticky mouth, flower and citrus.","Butter, brown sugar, caramel, honey, sugar cane, red apple.","Crispy, orange, refreshing, grapefruit.",Honey,PACAMARA,,-,El Salvador
202,3,89.96,HAMBURGO / NEJAPA 2017,,$28.10/lb,"$21,946.10",Caffe’ Pascucci Torrefazione S.P.A.,GLORIA MERCEDES RODRIGUEZ FONTAN,"1,500",El Salvador,2017,AHUACHAPAN,APANECA,"dark chocolate, raspberry jam, well pronounced, articulated, all day long, juicy and sweet, long finish","white chocolate, hazelnut, caramel, sweet bread, brown sugar, red grapes, jasmine, stone fruit",,Washed,Bourbón,,-,El Salvador
203,4,89.67,LAS DELICIAS 2017,,$16.10/lb,"$15,681.40",Campos Coffee,"CAFINO, S.A. DE C.V.",1700,El Salvador,2017,SANTA ANA,SANTA ANA,"Complex, complete, well balanced and long.","Floral, watermelon, strawberry, peach, black currant, sugar, rum raisin, raspberry, jack fruit, whiskey, red current. Smooth round silky.",Lasting acidity.,Natural,PACAMARA Kenya,,-,El Salvador
204,5,89.46,EL PORVENIR 2017,,$12.00/lb,"$11,664.00",ILDIO Inc..,"VALO, S.A. DE C.V.",1600,El Salvador,2017,SANTA ANA,METAPAN,"Buttery mouth feel, smooth, very clean.","Red berries, almond, scrumptious.","Malic, tartaric, complex, bright.",Natural,PACAMARA,,-,El Salvador
205,6,89.14,BUENA FE 2017,,$12.10/lb,"$13,794.00",TERAROSA (HAKSAN Co.Ltd),JORGE ALBERTO RECINOS RODRIGUEZ,1800,El Salvador,2017,CHALATENANGO,TEJUTLA,"Mouthwatering, juicy syrupy body.","Orange blossom, blueberries, coconut, peach, honey floral.","Refined, crisp, sweet refined red current, mouthfeel salivating,",Honey,PACAMARA,,-,El Salvador
206,7,88.64,EL IZOTE 2017,,$11.30/lb,"$11,548.60",LATORRE & DUTCH COFFEE and FISHER COFFEE,OSCAR ERNESTO AGUILAR JOVEL,1500,El Salvador,2017,CHALATENANGO,LA PALMA,"Fig and canella aftertaste, tiramisu cake, transparent, syrupy body.","Dried apricot, peach, kiwi, orange, pineapple, all apples, jam, raisins, red berry delicate, dried fruits.","Complex, citric, malic, tartaric, multidimensional refined.",Honey,PACAMARA,,-,El Salvador
207,8,88.42,TOPACIO 2017,,$11.25/lb,"$11,205.00","Wataru & Co., Ltd.",MARIA ELENA AVILA DE MUYSHONDT,1500,El Salvador,2017,SONSONATE,JUAYUA,"Sweet, long aftertaste, delicate, silky, lush.","Caramel, almond, red apple, cedar, orange, milk chocolate, mango, floral.","Citrus, lime, lemon.",Honey,PACAMARA,,-,El Salvador
208,9,88.32,PEÑA REDONDA 2017,,$11.40/lb,"$13,110.00",M.I. COFFEE CORPORATION,CARLOS MAURICIO LEMUS LANDAVERDE,1450,El Salvador,2017,CHALATENANGO,LA PALMA,"Silky mouthfeel, smooth aftertaste.","Swiss chocolate, orange, peach, almonds, blueberries, and mango.","Orange and mandarin, refined, transparent, super juicy.",Honey,PACAMARA,,-,El Salvador
209,10,88.28,CERRO NEGRO 2017,,$11.30/lb,"$19,560.30",Kyokuto Fadie Corporation,BLANCA MARINA PERAZA DE PORTILLO,1300,El Salvador,2017,CHALATENANGO,LA PALMA,"Creamy and buttery, smooth honey, sweet long aftertaste, well balanced, harmonious, sugar cane.","Candy like, strawberry, berry, milk chocolate, jasmine, perfume, cinnamon, peach, strawberries, and cream (strawberry cake) blue grape.","Defined, green apple.",Honey,PACAMARA,,-,El Salvador
210,11,88.0,LOS PIRINEOS 2017,,$16.20/lb,"$14,547.60",Saza Coffee,"AGRICAFE, S.A. DE C.V.",1350,El Salvador,2017,USULUTAN,BERLIN,"WELL BALANCED, CREAMY, BUTTERY, CONSISTENT.","BERRY, DARK FRUIT, PERFUMED, STONE FRUIT, SUGAR CANE, CARAMEL, PLUM, APRICOT, ROSEHIP, MILK CHOC., ROSEHIP.","STRUCTURED, LIME ZEST, CRISP, BRIGHT, TARTARIC ACID.",Washed,Bourbón PACAS,,-,El Salvador
211,12,87.67,LAS PALMAS 2017,,$15.10/lb,"$12,170.60",Saza Coffee,"AGRICAFE, S.A. DE C.V.",1500,El Salvador,2017,USULUTAN,BERLIN,"Structured, Well Balanced, Complex","Peach, Blueberry, Fresh Tobacco, Black Currant, Almond, Milk Chocolate, Vanilla BLUEBERRY, SWEET TOBACCO, CITRUS, BLACK CURRANT.","Refined, Crisp, Orange Citrus, Rich Mouthfeel, Dark Honey, Sugar Cane, Improved on Cool.",Washed,Bourbón,,-,El Salvador
212,13,87.46,LA ESMERALDA 1 2017,,$9.60/lb,"$6,048.00",Campos Coffee,OSCAR ROBERTO MURGAS LINARES,1350,El Salvador,2017,AHUACHAPAN,AHUACHAPAN,"Brown Sugar Sweetness, Creamy, Big Mouthfeel, Confectioner's Sugar, Powdered Sugar.","Swish Chocolate, Floral, Plum, Red Apple, Caramel, Vanilla.","Very Bright, Tartaric, Structured, Bright, Tartaric.",Honey,PACAMARA Bourbón,,-,El Salvador
213,14,87.4,POSITOS DE SAN IGNACIO 2017,,$9.45/lb,"$8,797.95",Latorre & Dutch Coffee Traders,IGNACIO GUTIERREZ SOLIS,1400,El Salvador,2017,CHALATENANGO,SAN IGNACIO,"Sweet, Complex, All encompassing.","Honey, Jasmine, Blueberry, Perfumed Fruit Red Berries, Watermelon, Raspberry, Brown Sugar.","Complex, Structured, Citric, Malic, Big Mouthfeel, Rounded & Creamy.",Honey,PACAMARA,,-,El Salvador
214,15,87.39,LA FINCONA (LA ESPERANZA) 2017,,$10.72/lb,"$6,228.32",INEARTHCOFFEE,J. RAUL RIVERA S.A. DE C.V.,1200,El Salvador,2017,CHALATENANGO,LA PALMA,"Syrupy, Smooth, Very Juicy, Long Lasting Finish.","Layered Chocolate, Honey, Raspberry, Dried Dates, Red Apple, Black Currant, Toffee.","Complex, Citric, Malic, Multi-dimensional.",Washed,PACAMARA,,-,El Salvador
215,16,87.28,DON JAIME 2017,,$9.85/lb,"$11,780.60",Camel Step Roasters,JAIME RICARDO GUEVARA CHAVEZ,1600,El Salvador,2017,CHALATENANGO,SAN IGNACIO,"Black Licorice, Molasses, Caramel, Dark Fruit, Plum, Sugar Cane.","Strawberry, Vanilla, Peach, Sugar Cane, Apricot, Caramel, Red Cherry.","Citric, Bright, Refined.",Honey,PACAS,,-,El Salvador
216,17,87.25,EL AGUACATE 2017,,$9.25/lb,"$8,093.75",Latorre & Dutch Coffee Traders,JOSE ANGEL RIVERA REINA,1800,El Salvador,2017,CHALATENANGO,LA PALMA,"Transparent, Complex, Sweet Aftertaste, Delicate, Silky, Lush.","Honeysuckle, Apricot, Pineapple, Red Apple, Mango, Peach, Jasmine.","Bright, Refined, Malic.",Honey,PACAMARA,,-,El Salvador
217,18,87.21,GUACHIPILIN 2017,,$8.85/lb,"$11,212.95","Wataru & Co., Ltd.",RENATO DIAZ DIAZ,1300,El Salvador,2017,CHALATENANGO,LA PALMA,"Clean, Creamy, Smooth, Delicate, Balanced.","Biscuity, Butterscotch, Raspberry, Peach, Red Berries, Spiced, Mint.","Bright and Vivid, Lively, Lime, Mandarin.",Honey,PACAMARA,,-,El Salvador
218,19,86.92,LAS VENTANAS 2017,,$8.80/lb,"$17,353.60",Latorre & Dutch Coffee Traders,ELISA BEATRIZ AGUILAR LANDAVERDE,1600,El Salvador,2017,CHALATENANGO,LA PALMA,"Very Smooth, Juicy, Ripe Fruits.","Honey, Floral, Jasmine, Red Apple, Red Wine, Berries, Sugar Cane, Peach Juice, Cinnamon, Raisin.","Bright, Berry, Strong, Refined, Complex, Delicate.",Washed,PACAMARA,,-,El Salvador
219,20,86.78,EL VALLE DEL SOL 2017,,$7.30/lb,"$8,212.50","Wataru & Co., Ltd.",JOSE FRANCISCO RECINOS RODRIGUEZ,1750,El Salvador,2017,CHALATENANGO,SAN FERNANDO,"Smooth, Mouthfeel, Rounded.","Dark Chocolate, Spice, Tropical Fruit, Cedar, Plum, Blueberry, Exotic.","Effervescent, Tartaric, Citric, Bright Finish.",Honey,PACAMARA,,-,El Salvador
220,21,86.67,LORENA 2017,,$9.00/lb,"$6,948.00","Wataru & Co., Ltd.",RENATO ARTURO ROMERO SILVA,1200,El Salvador,2017,SANTA ANA,CHALCHUAPA,"Spiced, Bittersweet Chocolate, Velvety Mouthfeel.","Cinnamon, Molasses, Plum, Dark Chocolate, Savory, Cedar, Cherries, Toffee.","Citric, Bright, Crisp, Clean.",Natural,PACAMARA,,-,El Salvador
221,22,86.42,LA MONTAÑITA 2017,,$8.35/lb,"$17,735.40","Orsir Coffee (Taiwan), Taiwan Roasters Network",ANTONIO RENE AGUILAR LEMUS,1500,El Salvador,2017,CHALATENANGO,LA PALMA,"Creamy Body, Balanced, Intense, Lemon, Green Apple, Refreshing, Clean, Mouthwatering.","Mango, Honey, Floral, Rose Water, Green Grape, Orange, Sweet.","Very Bright, Zesty, Tartaric, Complex, Crisp.",Washed,PACAMARA,,-,El Salvador
222,23,86.32,MILEYDI 2017,,$7.10/lb,"$11,658.20","Wataru & Co., Ltd.",EVER LEONEL DIAZ PEREZ,1250,El Salvador,2017,CHALATENANGO,LA PALMA,"Refined, Balanced, Soft, Creamy, Solid, Buttery, Salt Note.","Brown Sugar, Spiced, Vanilla, Milk Chocolate, Almond, Red Apple.","Citric, Malic, Mandarin.",Washed,PACAMARA,,-,El Salvador
223,24,86.1,LAS TINIEBLAS 2017,,$8.65/lb,"$6,842.15",Coffee Me Up (Korea),"PROPIEDADES, S.A. DE C.V.",1350,El Salvador,2017,LA LIBERTAD,JAYAQUE,"Silky, Creamy Notes, Honey, Molasses.","Jasmine, Milk Chocolate, Sugar Cane, Peach, Red Grape, Caramel, Walnut, Macadamia Nut.","Refined, Bright, Meyer Lemon, Tangy, Crisp.",Honey,PACAMARA,,-,El Salvador
224,1a,91.8,La Cumbre 2018 – Margarita Lucía Díaz de López,,$55.10/lb,"$10,932.94","Maruyama Coffee (Japan), Good Boy Bob Coffee (U.S.A), Sarutahiko Coffee (Japan)",Margarita Lucia Diaz De Lopez,1500 – 1550 masl,El Salvador,2018,Santa Ana,APANECA-ILAMATEPEC,"Transparent, silky, harmonious, smooth","Floral, sugar cane, rose, vanilla, savory, peach, citrus, jasmine","Citric, malic, refined, complex",Natural,Gesha,,,El Salvador
225,1b,91.8,La Cumbre 2018 – Margarita Lucía Díaz de López,,$55.10/lb,"$10,556.06",HoneyCoffee (Izaki Coffee Co. Ltd),Margarita Lucia Diaz De Lopez,1500 – 1550 masl,El Salvador,2018,Santa Ana,APANECA-ILAMATEPEC,"Transparent, silky, harmonious, smooth","Floral, sugar cane, rose, vanilla, savory, peach, citrus, jasmine","Citric, malic, refined, complex",Natural,Gesha,,,El Salvador
226,2a,91.6,El Manzano 2018 – Margarita Lucía Díaz de López,,$37.20/lb,"$9,061.55",Haru International Corporation,Margarita Lucia Diaz De Lopez,1300 – 1500 masl,El Salvador,2018,Santa Ana,APANECA-ILAMATEPEC,"Smooth, silky, velvety, bright, exotic","Meyer lemon, bergamot, golden currant, jasmine, caramel, roses, tropical fruits, sugarcane, berry, spice","Refined, transparent, complex, bright, crisp, structured",Natural,Gesha,,,El Salvador
227,2b,91.6,El Manzano 2018 – Margarita Lucía Díaz de López,,$37.30/lb,"$7,401.07",lowkeycoffee (coffeejumbbang),Margarita Lucia Diaz De Lopez,1300 – 1500 masl,El Salvador,2018,Santa Ana,APANECA-ILAMATEPEC,"Smooth, silky, velvety, bright, exotic","Meyer lemon, bergamot, golden currant, jasmine, caramel, roses, tropical fruits, sugarcane, berry, spice","Refined, transparent, complex, bright, crisp, structured",Natural,Gesha,,,El Salvador
228,3a,90.57,Santa Rosa 2018 – J. Raul Rivera S.A. De C.V.,,$31.80/lb,"$9,808.71",Haru International Corporation,J. Raul Rivera S.A. De C.V.,1600,El Salvador,2018,Chalatenango,ALOTEPEC-METAPAN,"Round, buttery, velvety, juicy, refined","Berry, floral, candy, apricot ,dark chocolate, floral, spice, grape, tropical","Tartaric, bright, transparent, lime, pineapple",Honey,Pacamara,,,El Salvador
229,3b,90.57,Santa Rosa 2018 – J. Raul Rivera S.A. De C.V.,,$31.80/lb,"$8,413.01",WATARU for ROKUMEI COFFEE CO.,J. Raul Rivera S.A. De C.V.,1600,El Salvador,2018,Chalatenango,ALOTEPEC-METAPAN,"Round, buttery, velvety, juicy, refined","Berry, floral, candy, apricot ,dark chocolate, floral, spice, grape, tropical","Tartaric, bright, transparent, lime, pineapple",Honey,Pacamara,,,El Salvador
230,4a,90.0,Mileydi 2018 – Ever Leonel Diaz Perez,,$12.82/lb,"$7,631.11",Dongjin Trading,Ever Leonel Diaz Perez,,El Salvador,2018,Chalatenango,ALOTEPEC-METAPAN,"Silky, big, round, lingering, clean, juicy aftertaste","Peach, citrus, spice, multi-dimensional, berry, cinnamon, fruit","Bright, citric, transparent, complex",Washed,Pacamara,,,El Salvador
231,4b,90.0,Mileydi 2018 – Ever Leonel Diaz Perez,,$12.90/lb,"$7,388.60",Ipsento Coffee,Ever Leonel Diaz Perez,,El Salvador,2018,Chalatenango,ALOTEPEC-METAPAN,"Silky, big, round, lingering, clean, juicy aftertaste","Peach, citrus, spice, multi-dimensional, berry, cinnamon, fruit","Bright, citric, transparent, complex",Washed,Pacamara,,,El Salvador
232,5,89.4,"San Jose 1 2018 – Montana Estates, S.A. De C.V.",,$20.30/lb,"$11,916.10",Campos Coffee,"Montana Estates, S.A. De C.V.",4593-5413,El Salvador,2018,Sonsonate,APANECA-ILAMATEPEC,"Big, clean, exotic, juicy, sugar cane, round","Honey, floral, acai, blackberry, guava, floral, mango, peach, dark chocolate","Tartaric, malic, bright, complex",Natural,Gesha,,,El Salvador
233,6,89.33,"Santa-Rosa-2018 – Agricafe, S.A. De C.V.",,$15.50/lb,"$14,306.50","LUSSO(CK CO.) (Korea), Uchida Coffee (Japan), Sugi Coffee Roasting (Japan), Maruyama Coffee (Japan)","Agricafe, S.A. De C.V.",,El Salvador,2018,Usulutan,TECAPA CHINAMECA,"Silky, buttery, molasses, jackfuit, lychee","Cinnamon, cherry, cocoa, sweet tobacco, strawberry, plum","Complex, malic, citric, bright, lime, refined",Honey,Pacamara,,,El Salvador
234,7,89.23,Nueva Granada / Hamburgo 2018 – Roberto Ricardo Huezo Rodriguez,,$33.40/lb,"$24,048.00",Terarosa (Haksan Co.Ltd),Roberto Huezo/Gloria Rodriguez,"1350-1,500 masl",El Salvador,2018,Ahuachapan,APANECA-ILAMATEPEC,"Buttery, velvety, smooth, harmonious","Blood orange, peach, citrus, berry, dark chocolate, spice","Complex, transparent, bright",Honey,Bourbón Elefante,,,El Salvador
235,8,89.03,Topacio 2018 – Maria Elena Avila De Muyshondt,,$12.11/lb,"$12,739.72",Campos Coffee,Maria Elena Avila De Muyshondt,,El Salvador,2018,Sonsonate,APANECA-ILAMATEPEC,"Transparent, clear, honey sweetness, silky, juicy","Berry, citrus-lime, cedar, floral, dark chocolate, spice","Citric, bright, crisp, complex, malic",Natural,Pacamara,,,El Salvador
236,9,89.0,La Fincona 2018 – J. Raul Rivera S.A. De C.V.,,$15.40/lb,"$9,163.00","Wataru & Co., Ltd.",J. Raul Rivera S.A. De C.V.,"1,200-1,100",El Salvador,2018,Chalatenango,ALOTEPEC-METAPAN,"Sugarcane, juicy, silky, round","Dark honey, sugar, mango, honey, plum, cherry, hibiscus, berry","Structured, bright, citric, transparent, pointed",Washed,Pacamara,,,El Salvador
237,10,88.5,El Conrrodal 2018 – Jose Armando Portillo Peraza,,$8.40/lb,"$15,027.60",M.I. COFFEE CORPORATION,Jose Armando Portillo Peraza,1500,El Salvador,2018,Chalatenango,ALOTEPEC-METAPAN,"Harmonious, clean, caramel, long aftertaste, sweet","Citrus, orange, chocolate, sweet cream, peach, vanilla, caramel, floral, berry","Crisp, citric, bright, clear",Honey,Pacamara,,,El Salvador
238,11,88.07,Divina Providencia Tablon El Carmen 2018 – Roberto Samuel Ulloa Vilanova,,$16.20/lb,"$11,728.80",Campos Coffee,Roberto Samuel Ulloa Vilanova,1550-1830,El Salvador,2018,Santa Ana,APANECA-ILAMATEPEC,"Chewy, smooth, silky","Mango, peach, citrus, berry, dried apricot, honey, cinnamon, spice ","Citric, malic, bright",Honey,SL-28,,,El Salvador
239,12,88.03,La Trilla 2018 – Santos Arnulfo Diaz Diaz,,$8.60/lb,"$7,765.80","UCC Ueshima Coffee Co., Ltd.",Santos Arnulfo Diaz Diaz,1750,El Salvador,2018,Chalatenango,ALOTEPEC-METAPAN,"Round, sweet, long finish","Sugarcane, citrus, cedar, maracuya, caramel, dark chocolate, peach, floral","Malic, citric",Honey,Pacamara,,,El Salvador
240,13,88.0,"San Jose 2 2018 – Montana Estates, S.A. De C.V.",,$7.00/lb,"$6,391.00",Mercanta The Coffee Hunters and Dark Woods Coffee (UK),"Montana Estates, S.A. De C.V.",4593-5413,El Salvador,2018,Sonsonate,APANECA-ILAMATEPEC,"Smooth, silky, harmonious, juicy","Vanilla, lime, raspberry, red currant, cranberry, peach, berry","Bright, crisp, citric, tartaric",Washed,Pacamara,,,El Salvador
