Unnamed: 0,Rank,COE_score,Farm,weight_(lbs.),High_bid,Total_value,Company,Farmer/Rep.,Altitude,Country,Year,City,Region,Coffee_characteristics,Flavor,Acidity,Process,Variety,Coffee Growing Area,Farm_size,country
175,17,88.18,La Curva,617.82,$15.60,"$9,637.99","Wataru & Co., Ltd.",Ivan Salas Solorzano,1910,Perú,2023,,,"Berry, Dark Chocolate, Juicy, Plum, Raspberry, Brown Spice, Cacao Nibs, Caramel, Chocolate, Floral, Orange, Stone Fruit, Tropical Fruit, Vanilla, Apricot, Black Currant, Blueberry, Brown Sugar, Cherry,  Cranberry","Apricot, Berry, Black Currant, Blueberry, Brown Spice, Brown Sugar, Cacao Nibs, Caramel, Cherry, Chocolate, Citric Acid, Citrus, Complex, Cranberry, Dark Chocolate, Floral, Juicy, Orange, Plum, Raspberry, Stone Fruit, Tropical Fruit, Vanilla, Lemon, Melon, Peach, Pineapple, Red Grape, Smooth, Strawberry, Structured, Sweet, Sweet & Sugary","Balanced, Juicy, Malic Acidity, Cherry, Orange",Natural,Geisha,,,Perú
176,18,88.15,Artemira,986.52,$16.20,"$15,981.62","KALDI COFFEE FARM (CAMEL COFFEE CO.,LTD.)",Ebert Alexander Huaman Villegas,1900,Perú,2023,,,"Floral,  Berry, Juicy, Orange, Brown Sugar, Caramel, Peach, Apricot, Black Tea, Green Apple, Lemongrass, Pear, Apple.","Apple, Apricot, Berry, Black Currant, Black Tea, Brown Sugar, Caramel, Cherry, Chocolate, Citrus, Complex, Dried Fig, Floral, Green Apple, Juicy, Lemongrass, , Orange, Peach, Pear, Plum, Stone Fruit, Sugar Cane, Tangerine, Lemon, Lemon & Lime, Orange Blossom, Green Tea, Jasmine, Mandarin Orange, Melon, Silky, Sweet Aromatics.","Delicate with very soft malic acidity, elegant, Mandarin Orange",Washed,Geisha,,,Perú
177,19,88.15,Puquiopampa,595.25,$15.10,"$8,988.28",Kyokuto Fadie Corporation,Hortencia Victoria Berrocal Mendoza,2200,Perú,2023,,,"Clean, Apricot, Brown Sugar, Floral, Chocolate, Berry, Citric Acid, Juicy, Orange, Peach, Black Cherry, Blueberry, Caramel, Grape, Lemon, Malic Acid, Mandarin Orange, Milk Chocolate, Plum","Apple, Apricot, Berry, Black Cherry, Black Currant, Black Tea, Caramel, Chocolate, Cinnamon, Citrus, Creamy, Floral, Grape, Honey, Juicy, Lemon, Long finish, Malic Acid, Mandarin Orange, Mango, Milk Chocolate, Nut, Orange, Peach, Plum, Stone Fruit, Sugar Syrup Sweetness, Sweet, Tangerine, Vanilla.","Complex, citric, malic, tartaric acidity, Mango, juicy, Mandarin Orange",Washed,Caturra-Tipica,,,Perú
178,20,88.12,Tranca Amarilluyuq,584.22,$17.50,"$10,223.85",KAFFEBRENNERIET AS,Marina Azorsa Quispe,2100,Perú,2023,,,"Melon, Caramel, Juicy, Buttery, Orange, Blackberry, Cocoa Nibs, Syrup, Black and Red Fruits, Blueberry, Good Body, Creamy","Melon, Caramel, Orange, Blackberry, Cocoa nibs,  Apricot, Berry, Black Tea, Brown Spice, Brown Sugar, Caramel, Chocolate, Citric Acid, Citrus Fruit, Complex, Dark Chocolate, Dried Fig, Grape, Green Apple, Juicy, Lemon, Lime, Milk Chocolate, Mouth Drying, Nutty, Orange, Peach, Plum, Red Apple, Red Currant, Smooth, Stone Fruit, Sugar Cane, Sweet, Sweet Bread Pastry, Tangerine","Citric Acid, Citrus Fruit, Complex",Washed,Geisha,,,Perú
179,21,87.88,El Cedro,783.24,$22.70,"$17,779.55",Sulalat Coffee Trading,Nilson Silva Diaz,1600,Perú,2023,,,"Tropical Fruit, Floral, Cherry, Dark Chocolate, Grape, Guava, Caramel, Plum, Black Tea, Brown Sugar, Cacao Nibs, Creamy, Peach, Roasted Hazelnut, Tea Rose, Berry, Black Currant, Black plum,","Berry, Black Currant, Black Plum, Blood Orange, Brown Spice, Cacao Nibs, Caramel, Cherry, Chocolate, Creamy, Dark Chocolate, Floral, Grape, Green Grape, Guava, Honey, Juicy, Lime, Mandarin Orange, Mango, Molasses, Passion Fruit, Peach, Plum, Roasted Hazelnut, Rounded, Silky, Stone Fruit, Strawberry, Tea Rose, Tamarind, Tropical Fruit.","Malic Acidity, green apple, Mandarin Orange",Natural,Geisha,,,Perú
180,22,87.79,Rosas Pata,617.29,$16.80,"$10,370.47",NOZY COFFEE,Flavio Ccori Soncco,1800,Perú,2023,,,"Pineapple, Tropical Fruit, Dark Chocolate, Cacao Nibs, Mango, Berry, Caramel, Cinnamon, Creamy, Dried Fruit, Juicy,  Rum, Winey, Apricot, Black Currant, Cherry, Complex, Mint, Plum, Red Wine, Tamarind.","Almond, Apricot, Baked Apple, Berry, Bitter, Bittersweet Chocolate, Black Cherry, Black Currant, Blackberry, Body/Fullness, Bright, Brown Spice, Brown Sugar, Cacao Nibs, Caramel, Candy, Cherry, Citric Acid, Cinnamon, Complex, Creamy, Dark Chocolate, Dried Fruit, Guava, Juicy, Kombucha, Malic Acid, Mango, Mint, Oak, Passion Fruit, Pineapple, Plum, Red Grape, Red Raisin, Red Wine, Rum, Snake Fruit, Sweet & Sugary, Tart, Tartaric Acid, Tropical Fruit, Winey.","Punchy, Complex Tartaric acidity, Passion Fruit, Cherry",Washed,Bourbon,,,Perú
181,23,87.79,El Rejo,621.61,$13.35,"$8,298.49",Campos Coffee,Jose Enrique Rivera Vega,1710,Perú,2023,,,"Complex, Caramel, Brown Spice, Floral, Herb-like, Maple Syrup, Citric Acid, Honey, Plum, Prune, Sweet, Berry, Black Currant, Brown Sugar, Chocolate, Peach.","Berry, Black Currant, Blackberry, Brown Spice, Brown Sugar, Caramel, Cardamon Caraway, Chocolate, Cinnamon, Complex, Creamy, Dark Chocolate, Dried Fruit, Floral, Green, Herb-like, Honey, Honeydew, Jasmine Honeysuckle, Juicy, Lavender, Maple Syrup, Malic Acid, Molasses, Peach, Plum, Prune, Roast Peach, Rounded, Rum, Stone Fruit, Sweet, Tamarind, Tropical Fruit, Vanilla","Citric Acid, Citrus, Lemon, Lemongrass",Washed,Bourbon,,,Perú
182,24,87.76,La Pomarrosa,629.2,$11.40,"$7,172.88",honu加藤珈琲店株式会社,Merci Judit Fernandez Silva,1850,Perú,2023,,,"Brown Sugar, Berry, Apple, Black Tea, Caramel,  Apricot, Juicy, Blackberry, Cherry, Dried Dates, Dried Fig, Honey, Jasmine, Peach, Red Apple, Smooth, Stone Fruit, Black Currant,","Apple, Apricot, Berry, Black Currant, Black Tea, Blackberry, Bright, Brown Sugar, Caramel, Cherry, Chocolate, Citrus Fruit, Dried Dates, Dried Fig, Floral, Green Apple, Honey, Jasmine, Juicy, Lime, Mandarin Orange, Milk Chocolate, Nutty, Orange, Peach, Plum, Red Apple, Red Plum, Smooth, Stone Fruit, Sugar Cane","Elegant,  Citric and Malic Acid, lemon, Citrus Fruit, Green Apple",Washed,Bourbon,,,Perú
183,25,87.76,La Palta,711.37,$13.30,"$9,461.22",Kyokuto Fadie Corporation,Jose Elmer Tineo Mendoza,1850,Perú,2023,,,"Caramel, Malic Acid, Plum, Smooth, Citric Acid, Juicy, Stone Fruit, Berry, Black Tea, Chocolate, Mango, Apricot, Milk Chocolate, Red Apple, Bittersweet Chocolate","Apricot, Berry, Bittersweet Chocolate, Black Currant, Black Tea, Blueberry, Cacao Nibs, Caramel, Cherry, Chocolate, Citric Acid, Dark Chocolate, Dried Dates, Dried Fig, Grape, Honey, Improves as it Cools, Juicy, Malic Acid, Mango, Mild, Milk Chocolate, Muscovado Sugar, Pineapple, Plum, Raisin, Red Apple, Red Currant, Smooth, Stone Fruit, Sugar Cane, Sugar Syrup Sweetness, Sweet, Vanilla, Tropical Fruit, Improves as it Cools, Mild, Muscovado Sugar.",Lemon and Lime Citric Acidity,Natural,Geisha-Catuahi-Caturra,,,Perú
184,26,87.71,Alto Mirador,618.18,$16.40,"$10,138.15",Wataru for Voila Coffee,Adan Rodrigo Quispe,1846,Perú,2023,,,"Heavy round sweetness, Clean tropical fruit, Balanced cup , chocolate Dark Chocolate, Grape, Purple Fruits, Tropical Fruit Character with Delicate Finish, Very Well-Structured Coffee","Pineapple, Prune, Winey, Cherry, Dark Chocolate, Plum, Tropical Fruit, Black Tea, Blueberry, Chocolate, Passion Fruit, Banana, Blackberry, Cacao Nibs, Cinnamon, Grape, Mango, Raspberry, Red Apple, Red Grape, Red Wine, Banana Liqueur, Black Cherry, Black Currant, Brown Sugar, Candy, Cheese, Chocolate Liqueur, Concord Grape, Coriander Seeds, Cranberry, Dark Cherry, Dried Fruits, Dried Strawberries","Malic Acid, Bright, Lemon, Lime, Citric Acid, Citrus Fruit, Mandarin Orange,  Orange, Refined, Structured",Washed,Bourbon-Caturra,,,Perú
185,27,87.68,Kukipata,655.7,$15.30,"$10,032.21","Wolfing Coffee, Doris Coffee Lab",Yesica Chavez Nieve,2150,Perú,2023,,,"Peach, Plum, Apricot, Berry, Floral, Brown Sugar, Juicy, Chocolate,  Complex, Grapefruit, Honey, Apple, Black Currant, Blackberry, Citrus, Dried Fruit, Lemon,  Sweet, Tangerine, Tropical Fruit, Bakers Chocolate, Cherry","Berry, Black Currant, Blackberry, Bakers Chocolate, Brown Sugar, Cherry, Chocolate, Citric Acid, Complex, Cranberry, Creamy, Dried Fig, Dried Fruit, Floral, Golden Raisin, Grapefruit, Green Apple, Green Tea, Honey, Jasmine, Juicy, Lemon, Lemon & Lime, Malic Acid, Milk Chocolate, Orange, Passion Fruit, Peach, Pineapple, Plum, Stone Fruit, Strawberry, Sugar Cane, Sweet, Tangerine, Tea Rose, Tropical Fruit, Yellow Peach","Citric Acid, Malic Acid, Tangerine, Citrus, Cherry",Washed,Geisha,,,Perú
186,28,87.56,Arco Iris,633.12,$13.50,"$8,547.12","Wataru & Co., Ltd.",Nelly Lucia Alagon Latorre,1780,Perú,2023,,,"Candy, Roasted Almond, Round coffee with no high intensities but still pleasant, Tamarind","Almond, Dry Fruits, Red Apple, Pineapple Bakers Chocolate, Cherry, Chocolate, Dried Fig, Dried sweet red fruits, Grapefruit, Lemongrass, Molasses,","Citric Acid, Lemon, Malic Acid, Complex, Green Apple, Juicy, Pineapple, Plum, Pomegranate, Stone Fruit",Washed,Geisha,,,Perú
187,29,87.53,Ermelita,716.5,$15.90,"$11,392.35",M.I.Coffee Corporation,Dreyde Perez Delgado,1960,Perú,2023,,,"Apple, Black Tea, Honey, Peach, Brown Spice, Lemongrass, Stone Fruit, Sweet, Berry, Brown Sugar, Juicy, Milk Chocolate, Orange, Plum, Caramel, Cherry, Floral, Grapefruit, Nutty","Almond paste, Apple, Apple juice, Apple mint, Apricot, Berry, Black Currant, Black Tea, Brown Spice, Brown Sugar, Caramel, Cherry, Chocolate, Citric Acid, Citrus, Citrus Fruit, Cranberry, Floral, Fruity, Grapefruit, Honey, Juicy, Lemon, Lemon & Lime, Lemongrass, Malic Acid, Milk Chocolate, Nutty, Orange, Passion Fruit, Peach, Pineapple, Plum, Prune, Rounded, Stone Fruit, Sugar Cane, Sweet, Tea Rose","High, bright, Citric acidity,  Citrus Fruit",Washed,Geisha,,,Perú
188,30,87.53,Rayos Del Sol,650.36,$11.60,"$7,544.18","Wataru & Co., Ltd.",Percy Pintado Huaman,1700,Perú,2023,,,"Silky body , Very complex, Clean,  Brown Sugar, Berry, Sweet, Brown Spice, Plum, Stone Fruit, Complex, Milk Chocolate, Almond, Black Tea, Blackberry, Chocolate, Citric Acid, Juicy, Lime, Orange, Red Currant, Sweet Bread Pastry, Apricot, Caramel,","Apricot, Berry, Black Tea, Brown Spice, Brown Sugar, Caramel, Chocolate, Citric Acid, Citrus Fruit, Complex, Dark Chocolate, Dried Fig, Grape, Green Apple, Juicy, Lemon, Lime, Milk Chocolate, Mouth Drying, Nutty, Orange, Peach, Plum, Red Apple, Red Currant, Smooth, Stone Fruit, Sugar Cane, Sweet, Sweet Bread Pastry, Tangerine","Complex Citric Acidity, Green apple, Citrus Fruit, lemon, lime",Washed,Geisha,,,Perú
